,person_id,player_name,birthdate,school,country,height,weight,season_exp,jersey,position,rosterstatus,games_played_current_season_flag,team_id,team_name,greatest_75_flag
2115,201633,Rob Kurz,1985-03-05 00:00:00,Notre Dame,USA,6-9,232.0,2,31,Forward,Inactive,N,1610612744,Warriors,N
2116,2825,Ibrahim Kutluay,1974-01-07 00:00:00,Ulkerspor,Turkey,6-6,200.0,1,,Guard,Inactive,N,0,,N
2117,1628398,Kyle Kuzma,1995-07-24 00:00:00,Utah,USA,6-9,221.0,6,33,Forward,Active,N,1610612764,Wizards,N
2118,203136,Ognjen Kuzmic,1990-05-16 00:00:00,Malaga,Serbia,7-0,260.0,2,1,Center,Inactive,N,1610612744,Warriors,N
2119,1627851,Mindaugas Kuzminskas,1989-10-19 00:00:00,Malaga,Lithuania,6-9,215.0,2,,Forward,Inactive,N,0,,N
2120,1711,Raef LaFrentz,1976-05-29 00:00:00,Kansas,USA,6-11,240.0,11,9,Center-Forward,Inactive,N,1610612743,Nuggets,N
2121,77328,Tom LaGarde,1955-02-10 00:00:00,North Carolina,USA,6-10,220.0,6,34,Center,Inactive,N,1610612742,Mavericks,N
2122,1631222,Jake LaRavia,2001-11-03 00:00:00,Wake Forest,USA,6-7,235.0,1,3,Forward,Active,N,1610612763,Grizzlies,N
2123,77340,Rudy LaRusso,1937-11-11 00:00:00,Dartmouth,USA,6-8,220.0,10,35,Forward,Inactive,N,1610612747,Lakers,N
2124,203897,Zach LaVine,1995-03-10 00:00:00,UCLA,USA,6-5,200.0,9,8,Guard,Active,N,1610612741,Bulls,N
2125,1627746,Skal Labissiere,1996-03-18 00:00:00,Kentucky,Haiti,6-10,235.0,5,7,Forward-Center,Inactive,N,1610612758,Kings,N
2126,363,Christian Laettner,1969-08-17 00:00:00,Duke,USA,6-11,245.0,14,44,Forward-Center,Inactive,N,1610612750,Timberwolves,N
2127,201802,Oliver Lafayette,1984-05-06 00:00:00,Houston,USA,6-2,190.0,2,0,Guard,Inactive,N,1610612738,Celtics,N
2128,100263,Bill Laimbeer,1900-01-01 00:00:00,,USA,6-11,245.0,14,40,Center,Inactive,N,1610612765,Pistons,N
2129,77329,Pete Lalich,1920-06-23 00:00:00,Ohio,USA,6-2,190.0,1,,Forward,Inactive,N,1610610026,Rebels,N
2130,1630237,Anthony Lamb,1998-01-20 00:00:00,Vermont,USA,6-6,227.0,3,40,Forward,Active,N,1610612744,Warriors,N
2131,203117,Doron Lamb,1991-11-06 00:00:00,Kentucky,USA,6-4,200.0,2,1,Guard,Inactive,N,1610612753,Magic,N
2132,203087,Jeremy Lamb,1992-05-30 00:00:00,Connecticut,USA,6-5,180.0,11,26,Guard-Forward,Inactive,N,1610612758,Kings,N
2133,77331,John Lambert,1953-01-14 00:00:00,Southern California,USA,6-10,225.0,7,24,Center,Inactive,N,1610612739,Cavaliers,N
2134,77332,Jeff Lamp,1959-03-09 00:00:00,Virginia,USA,6-6,195.0,6,3,Guard,Inactive,N,1610612757,Trail Blazers,N
2135,2573,Maciej Lampe,1985-02-05 00:00:00,Real Madrid,Poland,6-11,275.0,3,15,Forward,Inactive,N,1610612756,Suns,N
2136,77333,Jim Lampley,1960-07-02 00:00:00,Arkansas-Little Rock,USA,6-10,230.0,1,11,Forward,Inactive,N,1610612755,76ers,N
2137,2253,Sean Lampley,1979-09-03 00:00:00,California,USA,6-6,213.0,2,,Forward,Inactive,N,0,,N
2138,1629111,Jock Landale,1995-10-25 00:00:00,St. Mary's,Australia,6-11,255.0,2,11,Center,Active,N,1610612756,Suns,N
2139,201171,Carl Landry,1983-09-19 00:00:00,Purdue,USA,6-9,248.0,10,7,Forward,Inactive,N,1610612758,Kings,N
2140,202068,Marcus Landry,1985-11-01 00:00:00,Wisconsin,USA,6-7,230.0,2,,Forward,Inactive,N,0,,N
2141,77334,Mark Landsberger,1955-05-21 00:00:00,Arizona State,USA,6-8,215.0,7,54,Forward,Inactive,N,1610612747,Lakers,N
2142,457,Andrew Lang,1966-06-28 00:00:00,Arkansas,USA,6-11,275.0,12,28,Center,Inactive,N,1610612756,Suns,N
2143,226,Antonio Lang,1972-05-15 00:00:00,Duke,USA,6-8,205.0,6,,Forward,Inactive,N,0,,N
2144,2591,James Lang,1983-10-17 00:00:00,Central Park Christian HS (AL),USA,6-10,305.0,1,,Center,Inactive,N,0,,N
2145,1892,Trajan Langdon,1976-05-13 00:00:00,Duke,USA,,,4,,,Inactive,N,0,,N
2146,101247,Keith Langford,1983-09-15 00:00:00,Kansas,USA,6-4,215.0,1,,Guard,Inactive,N,0,,N
2147,1629641,Romeo Langford,1999-10-25 00:00:00,Indiana,USA,6-5,216.0,4,35,Guard-Forward,Active,N,1610612759,Spurs,N
2148,2061,Dan Langhi,1977-11-28 00:00:00,Vanderbilt,USA,6-11,220.0,4,,Forward,Inactive,N,0,,N
2149,77338,Stu Lantz,1946-07-13 00:00:00,Nebraska,USA,6-3,175.0,8,23,Guard,Inactive,N,1610612745,Rockets,N
2150,1627879,Nicolas Laprovittola,1990-01-31 00:00:00,Estudiantes,Argentina,6-4,180.0,1,,Guard,Inactive,N,0,,N
2151,77339,York Larese,1938-07-18 00:00:00,North Carolina,USA,6-4,183.0,1,34,Guard,Inactive,N,1610612744,Warriors,N
2152,203499,Shane Larkin,1992-10-02 00:00:00,Miami,USA,5-11,175.0,4,8,Guard,Inactive,N,1610612751,Nets,N
2153,77341,John Laskowski,1953-06-07 00:00:00,Indiana,USA,6-6,185.0,2,31,Guard,Inactive,N,1610612741,Bulls,N
2154,201186,Stephane Lasme,1982-12-17 00:00:00,Massachusetts,Gabon,6-8,215.0,2,45,Forward,Inactive,N,1610612748,Heat,N
2155,968,Priest Lauderdale,1973-08-31 00:00:00,Peristeri,USA,7-4,325.0,2,30,Center,Inactive,N,1610612743,Nuggets,N
2156,77344,Rich Laurel,1954-07-11 00:00:00,Hofstra,USA,6-6,190.0,1,5-12,Guard,Inactive,N,1610612749,Bucks,N
2157,77345,Walt Lautenbach,1922-11-17 00:00:00,Wisconsin,USA,6-2,185.0,1,,Forward,Inactive,N,1610610033,Redskins,N
2158,203530,Joffrey Lauvergne,1991-09-30 00:00:00,Khimki,France,6-11,260.0,5,77,Center,Inactive,N,1610612743,Nuggets,N
2159,77346,Tony Lavelli,1926-07-11 00:00:00,Yale,USA,6-3,185.0,2,6-16,Forward,Inactive,N,1610612738,Celtics,N
2160,77347,Bob Lavoy,1926-06-29 00:00:00,Western Kentucky,USA,6-7,185.0,4,16,Forward,Inactive,N,1610610030,Olympians,N
2161,201151,Acie Law,1985-01-25 00:00:00,Texas A&M,USA,6-3,202.0,5,2,Guard,Inactive,N,1610612737,Hawks,N
2162,1629724,Vic Law,1995-12-19 00:00:00,Northwestern,USA,6-7,201.0,2,23,Forward,Inactive,N,1610612753,Magic,N
2163,202371,Gani Lawal,1988-11-07 00:00:00,Georgia Tech,USA,6-9,234.0,2,31,Forward,Inactive,N,1610612756,Suns,N
2164,77348,Ed Lawrence,1952-12-08 00:00:00,McNeese State,USA,6-11,228.0,1,,Center,Inactive,N,1610612765,Pistons,N
2165,1630639,A.J. Lawson,2000-07-15 00:00:00,South Carolina,Canada,6-6,179.0,1,9,Guard,Active,N,1610612742,Mavericks,N
2166,1535,Jason Lawson,1974-09-02 00:00:00,Villanova,USA,6-11,240.0,2,55,Center,Inactive,N,1610612753,Magic,N
2167,201951,Ty Lawson,1987-11-03 00:00:00,North Carolina,USA,5-11,195.0,10,4,Guard,Inactive,N,1610612743,Nuggets,N
2168,1627774,Jake Layman,1994-03-07 00:00:00,Maryland,USA,6-8,209.0,7,10,Forward,Inactive,N,1610612750,Timberwolves,N
2169,77350,Dennis Layton,1948-12-24 00:00:00,Southern California,USA,6-1,180.0,5,1,Guard,Inactive,N,1610612756,Suns,N
2170,1627747,Caris LeVert,1994-08-25 00:00:00,Michigan,USA,6-6,205.0,7,3,Guard,Active,N,1610612739,Cavaliers,N
2171,1628388,T.J. Leaf,1997-04-30 00:00:00,UCLA,USA,6-10,222.0,5,18,Forward,Inactive,N,1610612754,Pacers,N
2172,77351,Emanuel Leaks,1945-11-27 00:00:00,Niagara,USA,6-8,225.0,2,24,Center,Inactive,N,1610612755,76ers,N
2173,77352,Hal Lear,1935-01-31 00:00:00,Temple,USA,5-11,163.0,1,16,Guard,Inactive,N,1610612744,Warriors,N
2174,77353,Allen Leavell,1957-05-27 00:00:00,Oklahoma City,USA,6-1,170.0,10,30,Guard,Inactive,N,1610612745,Rockets,N
2175,287,Eric Leckner,1966-05-27 00:00:00,Wyoming,USA,6-11,265.0,8,55,Center,Inactive,N,1610612762,Jazz,N
2176,1629665,Jalen Lecque,2000-06-13 00:00:00,Brewster Academy (NH),USA,6-4,185.0,3,,Guard,Inactive,N,0,,N
2177,203495,Ricky Ledo,1992-09-10 00:00:00,Providence,USA,6-7,195.0,2,11,Guard,Inactive,N,1610612742,Mavericks,N
2178,77356,Butch Lee,1956-12-05 00:00:00,Marquette,USA,6-0,185.0,2,15,Guard,Inactive,N,1610612737,Hawks,N
2179,77357,Clyde Lee,1944-03-14 00:00:00,Vanderbilt,USA,6-10,205.0,10,34,Forward,Inactive,N,1610612744,Warriors,N
2180,201584,Courtney Lee,1985-10-03 00:00:00,Western Kentucky,USA,6-5,215.0,13,1,Guard,Inactive,N,1610612763,Grizzlies,N
2181,1627814,Damion Lee,1992-10-21 00:00:00,Drexel,USA,6-5,210.0,6,10,Guard-Forward,Active,N,1610612756,Suns,N
2182,101135,David Lee,1983-04-29 00:00:00,Florida,USA,6-9,245.0,13,10,Forward-Center,Inactive,N,1610612752,Knicks,N
2183,77358,Doug Lee,1964-10-24 00:00:00,Purdue,USA,6-5,200.0,3,20,Guard,Inactive,N,1610612751,Nets,N
2184,77359,George Lee,1936-11-23 00:00:00,Michigan,USA,6-4,200.0,7,9,Forward,Inactive,N,1610612765,Pistons,N
2185,77360,Greg Lee,1951-12-12 00:00:00,UCLA,USA,6-3,190.0,1,42,Guard,Inactive,N,1610612757,Trail Blazers,N
2186,77362,Kurk Lee,1967-06-03 00:00:00,Towson,USA,6-3,190.0,1,20,Guard,Inactive,N,1610612751,Nets,N
2187,77363,Rock Lee,1955-05-01 00:00:00,San Diego State,USA,6-10,220.0,1,34,Center,Inactive,N,1610612746,Clippers,N
2188,77364,Ron Lee,1952-11-02 00:00:00,Oregon,USA,6-3,193.0,6,30,Guard,Inactive,N,1610612756,Suns,N
2189,77365,Russell Lee,1950-01-27 00:00:00,Marshall,USA,6-5,185.0,3,11,Forward,Inactive,N,1610612749,Bucks,N
2190,1630240,Saben Lee,1999-06-23 00:00:00,Vanderbilt,USA,6-2,183.0,3,38,Guard,Active,N,1610612756,Suns,N
2191,77367,Hank Lefkowitz,1923-08-31 00:00:00,Case Western Reserve,USA,6-2,190.0,1,,Forward,Inactive,N,1610610026,Rebels,N
2192,100,Tim Legler,1966-12-26 00:00:00,La Salle,USA,6-4,200.0,10,,Guard,Inactive,N,0,,N
2193,77369,George Lehmann,1942-05-01 00:00:00,Campbell,USA,6-0,180.0,2,20,Guard,Inactive,N,1610612737,Hawks,N
2194,1627215,Walt Lemon Jr.,1992-07-26 00:00:00,Bradley,USA,6-3,180.0,3,25,Guard,Inactive,N,1610612741,Bulls,N
2195,203458,Alex Len,1993-06-16 00:00:00,Maryland,Ukraine,7-2,250.0,10,25,Center,Active,N,1610612758,Kings,N
2196,77371,Bob Leonard,1932-07-17 00:00:00,Indiana,USA,6-3,185.0,7,21,Guard,Inactive,N,1610612747,Lakers,N
2197,77370,Gary Leonard,1967-02-16 00:00:00,Missouri,USA,7-1,250.0,3,34,Center,Inactive,N,1610612750,Timberwolves,N
2198,202695,Kawhi Leonard,1991-06-29 00:00:00,San Diego State,USA,6-7,225.0,11,2,Forward,Active,N,1610612746,Clippers,Y
2199,203086,Meyers Leonard,1992-02-27 00:00:00,Illinois,USA,7-0,260.0,10,3,Forward-Center,Active,N,1610612749,Bucks,N
2200,77372,Jim Les,1963-08-18 00:00:00,Bradley,USA,5-11,165.0,7,14,Guard,Inactive,N,1610612758,Kings,N
2201,202727,Travis Leslie,1990-03-29 00:00:00,Georgia,USA,,,2,,,Inactive,N,0,,N
2202,77373,Ronnie Lester,1959-01-01 00:00:00,Iowa,USA,6-2,175.0,6,12,Guard,Inactive,N,1610612741,Bulls,N
2203,77374,Clifford Lett,1965-12-23 00:00:00,Florida,USA,6-3,170.0,2,11,Guard,Inactive,N,1610612759,Spurs,N
2204,202720,Jon Leuer,1989-05-14 00:00:00,Wisconsin,USA,6-10,228.0,9,30,Forward,Inactive,N,1610612763,Grizzlies,N
2205,77375,Andrew Levane,1920-04-11 00:00:00,St. John's (NY),USA,6-2,190.0,3,3,Forward,Inactive,N,1610612755,Nationals,N
2206,77376,Lafayette Lever,1960-08-18 00:00:00,Arizona State,USA,6-3,170.0,11,21,Guard,Inactive,N,1610612743,Nuggets,N
2207,77377,Cliff Levingston,1961-01-04 00:00:00,Wichita State,USA,6-8,210.0,11,53,Forward,Inactive,N,1610612737,Hawks,N
2208,77385,Bobby Lewis,1945-03-20 00:00:00,North Carolina,USA,6-3,175.0,4,5,Guard,Inactive,N,1610612744,Warriors,N
2209,736,Cedric Lewis,1969-09-24 00:00:00,Maryland,USA,6-10,235.0,1,42,Forward,Inactive,N,1610612764,Bullets,N
2210,77379,Fred Lewis,1921-01-06 00:00:00,Eastern Kentucky,USA,6-2,195.0,2,,Forward,Inactive,N,1610610024,Bullets,N
2211,77380,Freddie Lewis,1943-07-01 00:00:00,Arizona State,USA,6-0,175.0,2,1,Guard,Inactive,N,1610612754,Pacers,N
2212,77381,Grady Lewis,1917-03-25 00:00:00,Oklahoma,USA,6-7,215.0,3,,Forward,Inactive,N,1610610028,Falcons,N
2213,1631171,Justin Lewis,2002-04-12 00:00:00,Marquette,USA,6-7,245.0,0,34,Forward,Active,N,1610612741,Bulls,N
2214,729,Martin Lewis,1975-04-28 00:00:00,Seward County CC,USA,6-6,225.0,2,32,Forward,Inactive,N,1610612761,Raptors,N
2215,1900,Quincy Lewis,1977-06-26 00:00:00,Minnesota,USA,6-7,215.0,4,,Guard-Forward,Inactive,N,0,,N
2216,77383,Ralph Lewis,1963-03-28 00:00:00,La Salle,USA,6-6,200.0,3,11,Guard,Inactive,N,1610612765,Pistons,N
2217,1740,Rashard Lewis,1979-08-08 00:00:00,Elsik HS (TX),USA,6-10,235.0,16,9,Forward,Inactive,N,1610612760,SuperSonics,N
2218,77384,Reggie Lewis,1965-11-21 00:00:00,Northeastern,USA,6-7,195.0,6,35,Guard,Inactive,N,1610612738,Celtics,N
2219,1630575,Scottie Lewis,2000-03-12 00:00:00,Florida,USA,6-5,185.0,2,16,Guard,Inactive,N,1610612766,Hornets,N
2220,77386,Marcus Liberty,1968-10-27 00:00:00,Illinois,USA,6-8,205.0,4,30,Forward,Inactive,N,1610612743,Nuggets,N
2221,77387,Todd Lichti,1967-01-08 00:00:00,Stanford,USA,6-4,205.0,5,30,Guard,Inactive,N,1610612743,Nuggets,N
2222,202732,DeAndre Liggins,1988-03-31 00:00:00,Kentucky,USA,6-6,209.0,6,34,Guard,Inactive,N,1610612739,Cavaliers,N
2223,77388,Bill Ligon,1952-05-19 00:00:00,Vanderbilt,USA,6-4,180.0,1,26,Guard,Inactive,N,1610612765,Pistons,N
2224,203081,Damian Lillard,1990-07-15 00:00:00,Weber State,USA,6-2,195.0,11,0,Guard,Active,N,1610612757,Trail Blazers,Y
2225,202391,Jeremy Lin,1988-08-23 00:00:00,Harvard,USA,6-3,200.0,10,17,Guard,Inactive,N,1610612745,Rockets,N
2226,77389,Steve Lingenfelter,1958-06-10 00:00:00,South Dakota State,USA,6-9,225.0,2,25,Forward,Inactive,N,1610612764,Bullets,N
2227,175,Alton Lister,1958-10-01 00:00:00,Arizona State,USA,7-0,245.0,16,53,Center-Forward,Inactive,N,1610612749,Bucks,N
2228,1629642,Nassir Little,2000-02-11 00:00:00,North Carolina,USA,6-5,220.0,4,10,Forward-Guard,Active,N,1610612757,Trail Blazers,N
2229,1630587,Isaiah Livers,1998-07-28 00:00:00,Michigan,USA,6-6,232.0,2,12,Forward,Active,N,1610612765,Pistons,N
2230,988,Randy Livingston,1975-04-02 00:00:00,Louisiana State,USA,6-4,209.0,11,14,Guard,Inactive,N,1610612756,Suns,N
2231,2733,Shaun Livingston,1985-09-11 00:00:00,No College,USA,6-7,192.0,16,34,Guard,Inactive,N,1610612744,Warriors,N
2232,77392,Ron Livingstone,1925-10-09 00:00:00,Wyoming,USA,6-10,220.0,2,6,Center,Inactive,N,1610612744,Warriors,N
2233,1024,Horacio Llamas,1973-07-17 00:00:00,Grand Canyon,USA,6-11,285.0,3,54,Center,Inactive,N,1610612756,Suns,N
2234,77394,Earl Lloyd,1928-04-03 00:00:00,West Virginia State,USA,6-6,200.0,9,17,Forward,Inactive,N,1610612755,Nationals,N
2235,77395,Lewis Lloyd,1959-02-22 00:00:00,Drake,USA,6-6,205.0,7,32,Guard,Inactive,N,1610612745,Rockets,N
2236,77396,Scott Lloyd,1952-12-19 00:00:00,Arizona State,USA,6-10,230.0,6,44,Center,Inactive,N,1610612742,Mavericks,N
2237,77397,Bob Lochmueller,1927-06-05 00:00:00,Louisville,USA,6-5,185.0,1,14,Forward,Inactive,N,1610612755,Nationals,N
2238,77398,Robert Lock,1966-05-22 00:00:00,Kentucky,USA,6-9,225.0,1,44,Forward,Inactive,N,1610612746,Clippers,N
2239,77399,Darrell Lockhart,1960-09-14 00:00:00,Auburn,USA,6-9,245.0,1,32,Forward,Inactive,N,1610612759,Spurs,N
2240,1100,Ian Lockhart,1967-06-25 00:00:00,Tennessee,USA,6-8,240.0,1,51,Forward,Inactive,N,1610612756,Suns,N
2241,77401,Kevin Loder,1959-03-15 00:00:00,Alabama State,USA,6-6,205.0,3,9,Forward,Inactive,N,1610612758,Kings,N
2242,77402,Don Lofgran,1928-11-18 00:00:00,San Francisco,USA,6-5,200.0,4,8,Forward,Inactive,N,1610610030,Olympians,N
2243,1629155,Zach Lofton,1992-11-18 00:00:00,New Mexico State,USA,6-4,180.0,1,,Guard,Inactive,N,0,,N
2244,1631254,Kenneth Lofton Jr.,2002-08-14 00:00:00,Louisiana Tech,USA,6-6,275.0,1,6,Forward,Active,N,1610612763,Grizzlies,N
2245,77403,Johnny Logan,1921-01-01 00:00:00,Indiana,USA,6-2,175.0,5,17,Guard,Inactive,N,1610610034,Bombers,N
2246,38,Brad Lohaus,1964-09-29 00:00:00,Iowa,USA,6-11,230.0,10,54,Forward-Center,Inactive,N,1610612749,Bucks,N
2247,1381,John Long,1956-08-28 00:00:00,Detroit,USA,6-5,200.0,14,25,Guard,Inactive,N,1610612765,Pistons,N
2248,77406,Paul Long,1944-02-08 00:00:00,Wake Forest,USA,6-2,180.0,3,5,Guard,Inactive,N,1610612765,Pistons,N
2249,1627848,Shawn Long,1993-01-29 00:00:00,Louisiana-Lafayette,USA,6-9,255.0,2,36,Forward,Inactive,N,1610612755,76ers,N
2250,26,Luc Longley,1969-01-19 00:00:00,New Mexico,USA,,,10,,Center,Inactive,N,0,,N
2251,1626172,Kevon Looney,1996-02-06 00:00:00,UCLA,USA,6-9,222.0,8,5,Forward,Active,N,1610612744,Warriors,N
2252,1732,Felipe Lopez,1974-12-19 00:00:00,St. John's (NY),Dominican Republic,6-5,195.0,5,13,Guard-Forward,Inactive,N,1610612763,Grizzlies,N
2253,2221,Raul Lopez,1980-04-15 00:00:00,Real Madrid,Spain,6-0,175.0,3,,Guard,Inactive,N,0,,N
2254,201577,Robin Lopez,1988-04-01 00:00:00,Stanford,USA,7-0,281.0,15,33,Center,Active,N,1610612739,Cavaliers,N
2255,943,Ryan Lorthridge,1972-07-27 00:00:00,Jackson State,USA,6-4,190.0,1,9-33,Guard,Inactive,N,1610612744,Warriors,N
2256,77409,Jim Loscutoff,1930-02-04 00:00:00,Oregon,USA,6-5,220.0,9,18,Forward,Inactive,N,1610612738,Celtics,N
2257,77410,Plummer Lott,1945-12-11 00:00:00,Seattle,USA,6-5,210.0,2,43,Forward,Inactive,N,1610612760,SuperSonics,N
2258,77411,Kevin Loughery,1940-03-28 00:00:00,St. John's (NY),USA,6-3,190.0,11,22,Guard,Inactive,N,1610612764,Bullets,N
2259,1629712,Didi Louzada,1999-07-02 00:00:00,,Brazil,6-5,188.0,3,35,Guard,Inactive,N,1610612757,Trail Blazers,N
2260,77412,Bob Love,1942-12-08 00:00:00,Southern,USA,6-8,215.0,11,10,Forward,Inactive,N,1610612741,Bulls,N
2261,201567,Kevin Love,1988-09-07 00:00:00,UCLA,USA,6-8,251.0,15,0,Forward-Center,Active,N,1610612748,Heat,N
2262,77413,Stan Love,1949-04-09 00:00:00,Oregon,USA,6-9,215.0,4,34,Forward,Inactive,N,1610612764,Bullets,N
2263,77414,Clyde Lovellette,1929-09-07 00:00:00,Kansas,USA,6-9,234.0,11,34,Center,Inactive,N,1610612747,Lakers,N
2264,77415,Sidney Lowe,1960-01-21 00:00:00,North Carolina State,USA,6-0,195.0,4,35,Guard,Inactive,N,1610612750,Timberwolves,N
2265,200768,Kyle Lowry,1986-03-25 00:00:00,Villanova,USA,6-0,196.0,17,7,Guard,Active,N,1610612748,Heat,N
2266,1628070,Jordan Loyd,1993-07-27 00:00:00,Indianapolis,USA,6-4,210.0,2,8,Guard,Inactive,N,1610612761,Raptors,N
2267,77417,Al Lucas,1922-07-04 00:00:00,Fordham,USA,6-3,195.0,1,20,Forward,Inactive,N,1610612738,Celtics,N
2268,77419,John Lucas,1953-10-31 00:00:00,Maryland,USA,6-3,175.0,14,10,Guard,Inactive,N,1610612745,Rockets,N
2269,203564,Kalin Lucas,1989-05-24 00:00:00,Michigan State,USA,6-1,195.0,3,24,Guard,Inactive,N,1610612763,Grizzlies,N
2270,77420,Maurice Lucas,1952-02-18 00:00:00,Marquette,USA,6-9,215.0,12,20,Forward,Inactive,N,1610612757,Trail Blazers,N
2271,101249,John Lucas III,1982-11-21 00:00:00,Oklahoma State,USA,5-11,166.0,8,,Guard,Inactive,N,0,,N
2272,77421,Ted Luckenbill,1939-07-27 00:00:00,Houston,USA,6-6,205.0,2,12,Forward,Inactive,N,1610612744,Warriors,N
2273,1731,Tyronn Lue,1977-05-03 00:00:00,Nebraska,USA,6-0,175.0,12,10,Guard,Inactive,N,1610612737,Hawks,N
2274,77422,Jim Luisi,1928-11-02 00:00:00,St. Francis (NY),USA,6-2,180.0,1,,Guard,Inactive,N,1610610024,Bullets,N
2275,77423,Al Lujack,1921-10-05 00:00:00,Georgetown,USA,6-3,220.0,1,,Forward,Inactive,N,1610610036,Capitols,N
2276,77424,Phil Lumpkin,1951-12-20 00:00:00,Miami (Ohio),USA,6-0,165.0,2,10,Guard,Inactive,N,1610612757,Trail Blazers,N
2277,77425,Ray Lumpp,1923-07-11 00:00:00,New York University,USA,6-1,178.0,5,,Guard,Inactive,N,1610612752,Knicks,N
2278,1627789,Timothe Luwawu-Cabarrot,1995-05-09 00:00:00,,France,6-7,215.0,7,7,Guard-Forward,Inactive,N,1610612737,Hawks,N
2279,1628399,Tyler Lydon,1996-04-09 00:00:00,Syracuse,USA,6-10,225.0,3,20,Forward,Inactive,N,1610612743,Nuggets,N
2280,248,George Lynch,1970-09-03 00:00:00,North Carolina,USA,6-8,235.0,13,9,Forward,Inactive,N,1610612740,Hornets,N
2281,77426,Kevin Lynch,1968-12-24 00:00:00,Minnesota,USA,6-5,195.0,2,9,Forward,Inactive,N,1610612766,Hornets,N
2282,77427,Mike Lynn,1945-11-25 00:00:00,UCLA,USA,6-7,215.0,2,25,Forward,Inactive,N,1610612747,Lakers,N
2283,1627815,Sheldon Mac,1992-12-21 00:00:00,Miami,USA,6-6,200.0,2,9,Guard-Forward,Inactive,N,1610612764,Wizards,N
2284,1928,Todd MacCulloch,1976-01-27 00:00:00,Washington,Canada,7-0,280.0,5,11,Center,Inactive,N,1610612755,76ers,N
2285,77430,Ronnie MacGilvray,1930-07-20 00:00:00,St. John's (NY),USA,6-2,185.0,1,8,Guard,Inactive,N,1610612737,Hawks,N
2286,931,Don MacLean,1970-01-16 00:00:00,UCLA,USA,,,9,,Forward,Inactive,N,0,,N
2287,77428,Mike Macaluso,1951-07-20 00:00:00,Canisius,USA,6-5,210.0,1,21,Forward,Inactive,N,1610612746,Braves,N
2288,77429,Ed Macauley,1928-03-22 00:00:00,St. Louis,USA,6-8,185.0,10,22,Center,Inactive,N,1610612738,Celtics,N
2289,203159,Scott Machado,1990-06-08 00:00:00,Iona,USA,6-1,205.0,2,,Guard,Inactive,N,0,,N
2290,101178,Arvydas Macijauskas,1980-01-19 00:00:00,Tau Ceramica,Lithuania,6-4,214.0,1,6,Guard,Inactive,N,1610612740,Hornets,N
2291,77432,Ollie Mack,1957-06-06 00:00:00,East Carolina,USA,6-3,185.0,3,17,Guard,Inactive,N,1610612742,Mavericks,N
2292,694,Sam Mack,1970-05-26 00:00:00,Houston,USA,,,7,,Guard,Inactive,N,0,,N
2293,202714,Shelvin Mack,1990-04-22 00:00:00,Butler,USA,6-3,203.0,9,6,Guard,Inactive,N,1610612737,Hawks,N
2294,1635,Malcolm Mackey,1970-07-11 00:00:00,Georgia Tech,USA,6-9,248.0,1,27,Forward,Inactive,N,1610612756,Suns,N
2295,202731,Vernon Macklin,1986-09-25 00:00:00,Florida,USA,6-10,227.0,2,20,Forward,Inactive,N,1610612765,Pistons,N
2296,1629133,Daryl Macon,1995-11-29 00:00:00,Arkansas,USA,6-2,185.0,2,,Guard,Inactive,N,0,,N
2297,1855,Mark Macon,1969-04-14 00:00:00,Temple,USA,6-4,185.0,6,,Guard,Inactive,N,0,,N
2298,1629122,J.P. Macura,1995-06-05 00:00:00,Xavier,USA,6-4,203.0,2,,Guard,Inactive,N,0,,N
2299,77438,Kyle Macy,1957-04-09 00:00:00,Kentucky,USA,6-3,175.0,7,44,Guard,Inactive,N,1610612756,Suns,N
2300,77439,Jack Maddox,1921-12-10 00:00:00,West Texas A&M,USA,6-2,185.0,1,,Forward,Inactive,N,1610610029,Jets,N
2301,2432,Tito Maddox,1981-06-08 00:00:00,Fresno State,USA,6-4,190.0,2,6,Guard,Inactive,N,1610612745,Rockets,N
2302,1666,Gerald Madkins,1969-04-18 00:00:00,UCLA,USA,6-4,200.0,2,12,Guard,Inactive,N,1610612739,Cavaliers,N
2303,77441,Norm Mager,1926-03-23 00:00:00,City College of New York,USA,6-5,185.0,1,,Forward,Inactive,N,1610610024,Bullets,N
2304,1894,Corey Maggette,1979-11-12 00:00:00,Duke,USA,6-6,225.0,15,50,Forward,Inactive,N,1610612746,Clippers,N
2305,77442,Dave Magley,1959-11-24 00:00:00,Kansas,USA,6-8,202.0,1,30,Forward,Inactive,N,1610612739,Cavaliers,N
2306,1630266,Will Magnay,1998-06-10 00:00:00,,Australia,6-10,234.0,1,,Center,Inactive,N,0,,N
2307,101133,Ian Mahinmi,1986-11-05 00:00:00,                                   ,France,6-11,262.0,13,28,Center,Inactive,N,1610612754,Pacers,N
2308,77443,John Mahnken,1922-06-16 00:00:00,Georgetown,USA,6-8,220.0,7,16,Center,Inactive,N,1610612738,Celtics,N
2309,77444,Francis Mahoney,1927-11-20 00:00:00,Brown,USA,6-2,205.0,2,,Forward,Inactive,N,1610612738,Celtics,N
2310,105,Dan Majerle,1965-09-09 00:00:00,Central Michigan,USA,6-6,222.0,14,9,Guard-Forward,Inactive,N,1610612756,Suns,N
2311,200970,Renaldo Major,1982-05-07 00:00:00,Fresno State,USA,6-7,190.0,2,,Forward,Inactive,N,0,,N
2312,1630588,Makur Maker,2000-11-04 00:00:00,Capital City Go-Go,South Sudan,,,0,,,Inactive,N,0,,N
